tsb.adenovirus.ir,pbs.adenovirus.ir,fbs.adenovirus.ir,astm.adenovirus.ir
5.71E-05,7.84E-05,0.0003584,0.000343426
2.18E-06,4.32E-05,0.000160969,0.000106637
7.99E-05,9.11E-05,0.000264419,0.003618056
8.17E-06,9.95E-05,3.56E-05,8.00E-05
0.000200509,2.83E-05,2.74E-05,5.86E-05
0.000118654,0.000169856,8.58E-05,0.000181353
1.50E-05,0.000125138,7.98E-06,0.000398151
0.000588323,4.97E-05,2.94E-05,0.000310794
0.000181064,0.000100579,7.70E-06,0.000137162
5.11E-05,5.54E-05,6.04E-06,0.000285364
0.000129524,0.000129948,8.54E-05,0.000208402
0.00235062,9.44E-06,3.84E-05,2.12E-05
0.000322656,5.29E-05,6.07E-05,0.000477455
4.09E-05,6.58E-05,1.33E-05,4.23E-05
0.000219114,2.46E-07,0.000204587,0.000262149
0.001053112,0.000103994,0.000207082,5.67E-05
9.52E-05,6.83E-05,8.34E-05,0.000735265
7.61E-06,3.99E-05,7.95E-05,0.000739982
5.41E-05,0.000247859,3.66E-05,0.000702439
0.000111464,3.86E-06,4.61E-05,0.000227191
1.23E-05,3.97E-05,0.000471753,7.30E-05
0.000478507,7.38E-05,7.90E-05,0.000136812
0.00171101,8.69E-05,0.000119011,0.000210643
0.000259731,8.25E-07,0.000274775,2.36E-05
2.79E-05,0.000296225,5.42E-05,0.000124356
3.43E-08,6.14E-06,1.56E-07,4.25E-05
0.000203246,4.21E-05,4.83E-05,0.00567457
9.08E-05,0.000477557,5.02E-07,0.00011256
1.02E-05,0.000208578,2.64E-05,9.03E-05
0.000566998,0.000586595,1.27E-05,3.28E-05
1.07E-05,3.93E-05,0.000196716,8.50E-05
0.000338279,0.000320606,0.000533108,0.002545349
0.000227678,0.000163666,0.000247155,2.22E-05
3.12E-06,6.55E-05,9.22E-05,0.001261467
9.07E-05,8.39E-05,3.16E-05,0.000409526
0.000112069,0.00020753,3.81E-06,4.27E-05
6.70E-05,5.64E-05,0.000702246,0.000679309
8.96E-05,5.76E-05,1.36E-05,3.88E-05
7.46E-06,3.63E-05,5.41E-05,0.000101346
4.10E-06,0.000165383,0.000195608,0.000154697
0.000190327,0.000126986,1.76E-05,5.96E-05
0.000154799,8.97E-05,0.000197537,0.000526396
0.000159871,0.000177361,5.18E-05,0.000384779
0.000114428,5.93E-05,8.83E-05,0.001550344
8.57E-06,0.000354804,4.97E-07,7.48E-05
0.001723115,6.08E-05,0.000207766,0.000193063
1.04E-06,0.000509658,3.29E-05,0.000650927
3.56E-05,0.000126529,0.000247038,0.000195129
3.38E-05,2.97E-05,0.000112128,1.05E-05
5.55E-05,0.000446241,0.00016905,0.000721127
3.02E-05,0.000278263,2.79E-05,0.000141635
4.16E-06,0.000251354,0.000106845,0.000652455
1.05E-05,0.00038871,5.02E-05,6.72E-05
6.48E-05,3.69E-05,0.000154618,0.000102311
0.00051838,0.000263447,0.000638257,0.000286345
3.08E-05,0.000346171,0.000205156,0.000389895
0.000102356,4.27E-06,1.61E-05,0.001701711
2.01E-05,4.25E-05,2.74E-06,0.00017658
0.000485791,6.41E-05,3.35E-05,0.001574395
6.45E-05,5.06E-05,0.000156644,0.000364167
3.10E-05,2.92E-05,0.00120464,0.000103161
8.35E-06,4.01E-05,4.53E-06,0.000315636
0.000403928,6.36E-07,1.97E-05,0.000208732
0.000333949,2.36E-05,0.000725655,0.000621582
0.000212716,0.000528524,1.44E-05,5.80E-05
3.60E-05,5.89E-05,4.67E-05,0.000100802
0.000926181,1.57E-05,8.14E-07,0.001104993
0.000250418,9.22E-05,1.76E-05,0.00033529
8.52E-05,1.64E-05,7.80E-05,0.000184524
3.21E-05,3.76E-05,5.32E-05,8.12E-05
3.20E-05,5.45E-05,0.000432938,0.002105472
0.0001814,0.00014114,3.45E-05,0.000145324
8.58E-05,0.000139174,6.26E-05,1.28E-06
3.64E-05,7.75E-06,1.54E-05,0.002463768
5.98E-05,0.000103188,2.95E-05,7.32E-05
0.000312061,0.000225264,0.000103849,0.000586884
0.000367756,0.000633024,1.72E-05,0.000243488
8.26E-05,0.00025114,8.81E-05,0.000348575
0.001252528,1.53E-05,3.28E-05,4.06E-06
2.26E-06,0.000139607,0.000110397,0.001205548
9.35E-05,0.000222968,2.32E-05,0.000399046
0.000372003,7.04E-05,5.20E-06,1.43E-06
0.001212404,4.92E-06,1.42E-06,6.63E-05
7.24E-05,0.00015786,1.62E-05,0.000215759
7.02E-05,0.000136131,3.24E-05,6.04E-05
7.99E-05,4.76E-05,6.96E-05,0.000954743
4.51E-05,3.04E-05,0.000110349,0.000936325
3.14E-06,1.40E-05,1.10E-05,0.000622688
3.28E-05,0.000221245,7.09E-05,3.40E-05
4.33E-06,0.000309605,8.25E-06,0.000402934
6.61E-05,3.06E-05,0.000243436,0.000440596
9.87E-08,1.07E-06,2.96E-05,6.70E-05
0.000625822,5.26E-05,0.00016885,4.44E-05
2.22E-05,0.000481099,9.11E-05,0.001175389
8.40E-05,1.01E-05,0.000211398,0.002126461
0.000269391,3.61E-05,0.000146335,7.75E-05
9.91E-05,3.40E-05,0.000100098,0.000651091
5.82E-05,0.00011318,3.83E-05,0.000209195
5.92E-05,3.95E-05,0.000241884,5.72E-05
7.05E-05,0.000250321,1.97E-05,0.000287024
0.000149434,0.000167425,1.57E-05,0.000243627
0.000166831,2.79E-05,6.81E-05,3.44E-05
9.46E-05,3.55E-05,3.79E-05,7.60E-05
1.12E-05,0.000113369,9.17E-06,4.57E-05
8.02E-05,0.000134397,0.000127219,0.00051583
2.03E-07,3.55E-05,0.000132492,0.002279978
3.24E-05,5.65E-06,6.34E-05,0.000662159
1.85E-05,1.95E-05,7.62E-05,0.000469423
0.000744206,0.000297403,6.01E-05,0.001074857
0.000221528,5.89E-05,0.000204068,0.000265284
5.00E-05,2.88E-06,4.63E-05,9.39E-05
1.73E-05,6.93E-06,0.000112442,0.001001142
1.72E-05,1.00E-05,2.62E-05,0.000125072
3.54E-05,5.59E-05,0.000211214,0.000410647
0.000188571,1.03E-05,4.20E-06,9.27E-05
0.000282264,1.06E-05,0.000265734,0.000954208
7.26E-05,2.25E-05,0.000186483,2.95E-06
0.00031996,0.000119752,7.81E-05,7.12E-05
0.000185598,0.000466837,1.66E-05,0.000306789
4.45E-05,5.78E-05,0.000654005,3.78E-05
6.20E-07,1.44E-05,2.28E-05,0.000755234
3.98E-05,0.000231909,0.000197932,0.000592288
4.38E-05,1.26E-05,4.59E-05,0.001241637
4.70E-05,1.69E-05,1.03E-05,0.000493012
7.99E-06,1.89E-05,6.86E-05,0.000123943
0.000117908,8.06E-06,3.80E-05,0.000304668
2.64E-05,6.07E-05,0.000132097,8.53E-05
0.000485197,0.000146402,0.000120411,0.004232178
1.39E-05,7.89E-06,2.90E-05,8.12E-05
2.53E-05,3.91E-05,1.02E-05,0.000481821
0.000213053,0.000127239,9.48E-05,7.95E-06
0.000133912,4.56E-05,0.000202145,4.63E-05
2.10E-05,0.000155571,5.94E-05,0.001425375
1.25E-05,6.81E-05,0.000178976,0.000759039
0.000353956,1.29E-06,0.000385091,0.000715309
0.000125582,0.000264017,0.000231234,0.000296017
1.77E-06,0.000309861,4.34E-05,0.00020332
0.000287995,0.000115224,2.13E-05,5.48E-05
0.000152509,5.45E-06,0.000156695,0.000142398
7.97E-06,3.50E-06,1.79E-05,0.000885309
7.17E-05,4.13E-05,6.44E-06,0.000544028
4.28E-06,2.48E-05,7.55E-05,0.000514582
1.62E-05,0.000260703,8.25E-05,0.004125129
4.51E-05,7.13E-05,2.86E-05,0.001953777
4.40E-05,0.001411381,4.64E-05,0.000756416
0.000218092,3.73E-06,0.000140835,0.000388351
7.86E-05,3.22E-05,6.21E-05,0.001427964
0.00079108,7.01E-05,7.22E-05,6.51E-05
7.42E-05,1.76E-05,4.55E-05,0.000103423
3.99E-06,7.26E-05,9.88E-05,0.000572385
5.20E-05,3.35E-05,1.85E-05,0.000513763
0.000388471,2.05E-05,4.10E-05,0.000602092
0.000235048,0.000669394,3.10E-05,3.34E-05
9.36E-05,6.06E-06,0.000101678,0.000130608
0.00020902,8.32E-05,5.77E-06,0.000116595
7.93E-05,0.000436645,2.54E-05,0.00071335
6.21E-05,2.78E-05,0.000101891,0.000305124
0.000502441,8.69E-05,5.37E-05,0.000623455
0.000220205,0.000230645,0.000460288,7.04E-05
7.80E-06,0.00031775,3.70E-05,2.96E-05
0.000109717,7.06E-05,0.000195746,0.003730695
0.000213755,1.30E-05,0.000381841,0.000432278
0.000580836,1.76E-05,5.30E-07,6.19E-05
2.32E-06,5.72E-05,0.000278074,0.00025027
0.000160393,8.26E-05,3.30E-05,0.000236881
8.55E-05,4.16E-05,8.07E-06,0.00016867
0.000272447,6.50E-05,5.25E-06,6.43E-05
5.06E-06,1.45E-05,0.000451042,5.47E-05
6.59E-06,0.000111397,0.000101555,0.000487864
5.58E-05,0.000168764,1.77E-05,2.51E-05
3.24E-05,8.12E-05,4.43E-05,0.000127706
2.47E-06,6.55E-05,6.29E-07,1.77E-05
5.77E-05,0.00010997,5.01E-05,2.70E-05
8.41E-05,2.51E-06,9.75E-05,0.000140456
0.000102158,0.000486971,7.29E-05,4.36E-05
0.00057419,4.70E-06,0.000182853,0.001707562
3.19E-06,9.84E-05,2.19E-05,6.01E-05
2.66E-05,9.04E-06,2.94E-05,0.000181361
8.04E-06,0.00017318,5.26E-06,0.000194931
0.00163914,5.29E-05,0.000435398,0.000397038
0.00028261,8.13E-05,1.15E-05,0.000281882
0.000104136,0.000338802,0.000260242,0.000389421
3.80E-05,0.000150216,0.000491122,0.000722932
0.000199362,0.000164078,0.000115154,0.000396143
7.83E-05,8.63E-05,4.45E-05,5.67E-05
3.16E-06,0.000133571,0.000720533,0.001146971
0.000483692,0.00017608,9.11E-05,0.000384056
0.000475651,6.68E-05,2.34E-05,2.15E-05
0.00013444,0.000220539,0.000202879,3.55E-05
0.00018412,8.01E-05,3.96E-05,0.000103691
3.75E-06,0.000199724,0.000105658,3.13E-05
0.000118777,0.000862165,2.28E-05,0.00010568
1.39E-05,7.41E-06,5.24E-05,0.000233564
8.48E-05,9.13E-05,3.84E-05,0.000511711
0.000337721,1.06E-05,0.000526653,0.000119215
5.37E-06,2.76E-05,2.33E-05,0.000564025
0.000459839,8.32E-05,2.42E-05,0.000204611
0.001127032,3.33E-05,3.73E-05,8.53E-05
6.18E-05,2.04E-05,2.75E-05,0.000218757
0.000240611,0.000150688,1.93E-06,0.000109456
8.91E-06,3.19E-05,4.25E-05,0.000357744
8.66E-05,6.81E-05,2.76E-05,0.000195302
1.64E-05,0.000305931,4.60E-05,4.74E-05
7.63E-05,0.000787054,0.000120808,4.33E-05
0.000228801,4.78E-05,3.87E-05,0.00019744
1.11E-05,7.66E-05,8.93E-05,1.51E-05
7.45E-05,5.27E-05,1.04E-05,0.002242751
0.000102813,3.42E-05,0.000873065,0.000184832
5.42E-05,0.000109991,3.05E-07,0.000614882
5.20E-05,0.000105671,3.24E-05,0.000260485
0.00064058,0.000151418,3.73E-05,0.00046044
7.61E-05,0.000141466,3.89E-05,3.71E-05
0.000106601,1.39E-05,0.000137473,0.000723309
1.64E-05,0.00020562,1.74E-05,0.000919246
6.59E-06,0.000186498,1.87E-05,0.000524962
0.000546101,0.000131946,0.000746901,1.34E-05
2.61E-05,8.67E-05,3.23E-05,0.000456539
0.000100434,2.12E-05,9.78E-06,3.11E-05
1.69E-05,6.74E-06,0.000679543,0.000285189
3.57E-05,1.83E-05,0.000109017,2.06E-05
0.000204289,0.000232691,9.82E-05,0.000505115
0.000254615,0.00011917,0.001594842,0.001110616
9.33E-07,3.53E-05,0.000114784,4.36E-05
5.52E-05,8.34E-05,2.26E-05,0.000652428
7.57E-05,2.42E-05,3.68E-05,0.000278191
1.28E-05,5.85E-05,7.44E-05,0.000568283
0.000236173,7.29E-05,1.27E-05,7.66E-05
0.000179507,0.000361288,4.16E-05,0.000238863
4.10E-05,7.22E-05,8.39E-06,0.000400386
1.43E-05,0.000130659,2.21E-05,2.59E-05
0.000218603,2.50E-05,8.24E-06,0.001070693
0.000201575,5.19E-05,7.49E-05,0.000268849
4.41E-05,4.72E-05,7.02E-05,5.15E-05
1.86E-06,6.84E-06,3.79E-06,0.000256011
3.48E-05,6.48E-05,1.28E-05,0.000113201
0.00045062,6.86E-05,0.000240361,4.06E-05
1.74E-05,0.000300774,2.00E-05,0.001273106
7.59E-06,7.16E-07,0.000163877,0.000367485
0.000800471,0.000171327,2.31E-05,0.00116237
1.10E-06,0.000249145,6.21E-05,0.000779411
0.00024483,1.81E-05,0.000508444,0.000170275
3.57E-05,0.000155975,1.69E-05,0.00022966
0.000438412,0.000123182,3.05E-05,0.002468176
5.90E-06,2.63E-05,0.000109028,0.001374161
0.002632916,2.87E-05,8.21E-05,0.000256753
0.000203651,5.81E-05,2.68E-06,0.000221047
4.81E-05,0.000154824,2.07E-05,3.94E-05
7.52E-05,2.71E-05,0.000148223,0.000251783
9.69E-05,3.95E-05,4.57E-05,0.000806775
7.00E-05,0.000520104,1.91E-05,0.000161751
2.71E-05,1.69E-05,2.32E-06,0.000874712
0.000129587,0.000147674,5.07E-05,0.000921848
5.36E-05,5.91E-06,7.09E-05,0.000262164
9.12E-05,7.30E-05,0.000259866,0.000621587
3.96E-06,4.38E-05,6.57E-06,3.28E-05
0.000188099,0.000567025,0.000142961,0.000547072
0.000119006,2.45E-05,0.000200798,0.000752716
3.82E-05,4.84E-05,0.00013873,0.000253951
3.33E-05,0.000912538,0.000163856,0.000129597
0.002115484,4.94E-05,0.000114228,0.00016321
0.000136636,7.99E-05,0.00024662,0.000346716
0.000159668,8.24E-05,0.000144461,0.000274337
2.39E-05,7.97E-06,1.85E-05,7.66E-05
2.00E-06,2.44E-05,0.000129495,6.79E-06
1.07E-05,7.97E-05,0.000211165,0.000194895
9.91E-05,0.000136388,7.45E-06,2.47E-05
2.82E-06,7.37E-06,0.000277755,0.001170908
2.53E-05,1.93E-05,0.000440113,0.000566109
4.76E-05,0.00013662,0.000906373,0.001665292
0.00015595,2.90E-05,1.77E-05,0.000605239
0.001700093,5.18E-05,4.07E-05,2.37E-05
6.01E-05,5.58E-05,7.62E-05,0.000107555
8.48E-05,0.000235465,1.78E-05,0.000220625
5.87E-05,0.000138464,0.000269067,0.000135313
8.56E-06,9.76E-05,9.12E-05,4.52E-05
1.65E-05,0.000334323,1.07E-06,0.00035359
2.68E-05,7.44E-05,2.83E-05,9.10E-05
0.000132907,0.00010758,0.000109371,0.000146812
2.73E-05,0.000201451,5.34E-05,0.000453519
5.30E-06,0.000218673,1.05E-05,0.000133201
8.50E-05,8.78E-05,9.59E-06,0.00017598
3.02E-05,5.74E-05,5.24E-05,5.41E-07
0.000106978,3.29E-05,4.17E-05,0.003262643
1.05E-07,8.95E-05,1.14E-06,0.000226667
0.000342986,4.97E-06,1.34E-05,0.000236002
8.55E-05,5.86E-05,2.82E-05,0.000318482
6.41E-06,3.90E-05,0.00033194,8.70E-05
6.05E-06,0.000765466,4.48E-05,6.92E-05
4.52E-05,0.00024991,0.000158828,0.000511062
9.96E-05,0.000218485,0.000342968,0.001392346
0.000120209,8.76E-05,0.000109345,0.000644411
4.01E-05,4.52E-05,6.47E-05,4.47E-05
0.000247504,0.000330459,4.69E-05,2.41E-05
1.29E-05,0.000354408,3.53E-05,2.47E-05
0.000304006,7.52E-05,0.000120473,8.23E-05
0.000502558,6.10E-05,1.10E-06,0.000417802
2.83E-05,0.000367241,9.45E-05,0.000124846
0.000374195,0.000284133,0.000386429,0.000122169
2.79E-05,0.000100029,3.83E-05,0.000683007
8.77E-07,5.75E-05,1.22E-05,0.000625187
0.000543693,0.000101384,6.17E-05,0.000541554
0.000328221,0.000314001,4.42E-06,0.000943637
5.80E-05,1.12E-05,5.92E-05,0.000316877
0.000139809,0.000108098,8.42E-05,0.000439028
9.47E-05,0.00019174,0.000155349,0.00121151
9.40E-05,2.28E-05,3.22E-05,0.00087399
4.66E-05,3.83E-05,2.37E-05,1.04E-06
0.000977535,3.96E-05,6.64E-05,0.000330228
5.45E-05,2.58E-05,1.06E-05,0.000127701
0.000120545,0.000135673,0.000293153,3.84E-05
1.28E-05,0.000233575,7.02E-07,0.000817295
4.47E-05,3.93E-05,0.000666276,0.000201096
9.97E-05,0.000126456,0.000265914,8.40E-05
0.001808375,9.30E-05,1.04E-05,0.000111471
0.000215666,0.000551919,3.25E-05,0.00058059
2.08E-05,1.69E-05,4.36E-05,7.76E-05
8.13E-05,0.000231789,5.15E-06,0.000150469
0.000135637,0.000476941,2.80E-05,1.68E-05
8.38E-05,0.000104436,5.02E-05,0.005293856
0.000160059,6.56E-05,0.000117751,1.79E-05
7.85E-05,0.000103478,9.19E-05,0.000186435
8.28E-05,9.49E-06,4.49E-05,0.000208418
1.55E-05,2.17E-05,0.000207607,8.81E-05
5.56E-05,2.53E-05,6.86E-05,3.45E-05
0.00028936,0.000208262,7.24E-05,5.47E-05
0.000130099,5.60E-05,0.000268451,0.003847052
1.78E-07,0.000103642,6.17E-05,0.000348565
7.58E-05,0.000196727,3.51E-06,0.00065488
4.28E-06,0.000287889,4.55E-05,0.000389107
0.000233673,9.91E-05,2.78E-06,0.000120609
1.98E-05,0.00044393,0.000525084,2.05E-05
2.58E-05,0.000154898,8.13E-05,0.000144999
5.64E-05,0.000104832,1.75E-05,0.000130477
2.07E-06,3.77E-05,8.65E-05,8.31E-05
1.90E-06,0.000329655,7.93E-05,0.000200207
4.77E-05,1.68E-05,8.59E-05,0.00038128
3.32E-05,2.05E-06,2.60E-06,1.62E-05
6.69E-06,0.000801584,2.66E-05,0.000144337
0.000454868,0.000299141,6.91E-06,0.000367232
1.46E-05,0.000134338,4.19E-06,0.000177689
0.001054828,0.000112948,6.41E-05,8.75E-05
6.26E-05,8.50E-05,0.000204375,0.00028408
0.000112363,3.47E-05,1.01E-05,4.62E-05
2.39E-05,3.42E-05,3.98E-05,0.00027197
6.41E-05,0.000136606,6.27E-05,5.93E-05
0.000403137,0.000184502,0.000305483,0.000193453
5.29E-07,2.77E-05,8.74E-06,0.000141006
0.000252013,9.84E-05,6.20E-05,0.000429156
8.71E-06,0.000117915,4.63E-05,0.000991115
0.001161943,0.000395319,0.000169967,0.0030916
4.19E-05,0.000438916,0.000201673,0.000249224
1.60E-05,4.44E-06,5.94E-05,0.000352261
2.13E-05,8.55E-05,0.000123062,9.50E-05
0.00023309,0.000115238,0.000169511,0.000424189
0.000127148,8.94E-05,0.000122125,0.000431827
2.47E-05,3.40E-05,1.74E-05,0.000297822
4.35E-05,9.05E-05,0.000172818,0.000356858
0.000131411,1.21E-05,1.22E-05,0.000614248
3.40E-05,4.18E-05,0.000585675,0.000518543
2.31E-05,0.000208701,0.000519438,0.000240156
2.45E-06,5.07E-05,1.75E-05,0.000115475
0.001154857,0.000347648,0.000497262,0.000551131
6.68E-05,0.000127258,5.24E-05,0.000107509
1.29E-05,1.46E-05,6.89E-05,7.94E-05
3.90E-06,0.000313248,5.10E-05,9.78E-05
2.36E-05,0.000161389,9.37E-05,0.000288215
1.06E-05,0.000748989,4.80E-05,0.003308849
2.24E-06,2.34E-05,2.15E-05,0.000501519
0.001271029,4.26E-05,9.95E-06,0.000278094
1.09E-06,6.98E-05,0.000266376,0.002602121
0.000611918,0.000357732,0.001384821,0.000566938
0.000256123,2.49E-05,6.33E-05,5.03E-06
0.00010755,1.06E-05,6.80E-05,8.10E-05
0.000313791,4.14E-05,8.57E-05,3.29E-05
0.00014924,3.22E-05,1.59E-05,0.000289693
7.82E-05,0.001160776,0.00011027,0.000233148
5.59E-05,1.59E-06,0.000163282,0.000171485
0.000445447,0.000100291,2.38E-05,0.001730228
0.000643174,0.000100762,0.00035504,0.001071783
0.001279428,0.000156848,1.48E-05,1.21E-05
6.85E-05,1.97E-05,0.000110394,0.000475599
0.000193834,9.62E-05,2.29E-05,0.000480594
0.000231526,0.000201594,6.45E-05,0.000230797
0.000157257,8.23E-05,6.49E-06,0.001000965
7.95E-07,5.42E-05,4.90E-05,3.50E-05
2.73E-06,4.76E-05,3.39E-05,5.91E-05
0.000144623,8.05E-05,0.000185435,5.21E-05
9.66E-05,3.19E-05,7.84E-05,0.000202472
0.001514988,0.000113346,2.19E-05,5.05E-05
0.000270723,0.000621727,6.12E-06,3.53E-05
0.001020162,0.000160288,9.89E-06,0.000754202
0.000114936,5.53E-05,2.71E-05,0.002152927
0.000110865,0.000131711,0.000186804,0.000137429
0.000258432,1.26E-05,7.00E-06,9.53E-05
6.82E-06,3.78E-06,0.000315182,0.000608043
0.000187262,0.00011795,0.000187903,0.001638149
8.90E-05,4.46E-05,7.21E-05,0.000144026
2.28E-05,1.98E-06,0.000145516,0.000356965
4.16E-07,0.00038342,0.000114122,9.02E-05
0.000609849,3.36E-05,0.000268781,3.06E-05
1.12E-05,8.06E-05,1.35E-06,0.002200003
1.50E-06,0.000291402,0.000216574,0.000448183
0.00010716,3.81E-05,2.31E-05,0.000145176
0.000196768,0.000192481,6.75E-05,0.000951016
3.95E-06,6.67E-05,4.09E-05,0.00050822
5.77E-05,8.29E-05,6.53E-05,0.0003327
3.35E-05,0.00044258,1.16E-05,0.001278163
4.81E-05,0.000511142,1.08E-05,0.000137433
1.28E-05,7.89E-06,0.000103972,0.001123034
5.02E-05,2.35E-05,6.23E-05,0.000389518
9.86E-05,0.000313991,3.70E-06,9.85E-06
3.43E-05,0.00018957,0.000145572,9.48E-06
0.000213408,3.70E-05,6.74E-05,0.00030272
6.34E-06,0.000176442,7.06E-05,0.001224425
0.00041947,0.000106761,0.000117461,0.000136999
0.00012589,7.82E-05,2.97E-05,2.38E-05
0.000276528,9.96E-06,1.07E-05,0.001064085
6.01E-05,2.32E-05,8.48E-05,0.000506794
0.000115738,2.29E-06,0.000142372,0.000458061
7.63E-06,4.38E-05,4.55E-05,0.000103288
0.000230893,0.000159093,3.81E-06,0.000769625
0.000336301,5.48E-05,0.000112133,2.23E-05
6.89E-05,7.70E-05,1.33E-05,0.00014508
1.60E-05,4.99E-05,8.27E-05,1.22E-05
0.000158195,7.15E-05,1.38E-05,0.00012538
0.001511793,0.000577026,0.000263544,7.92E-05
2.46E-05,3.01E-05,9.04E-06,9.55E-05
0.000200924,0.000123755,0.000176117,0.00069533
1.41E-05,0.000229031,6.18E-05,0.000143035
0.000289737,0.000104341,8.83E-06,0.000110752
2.63E-05,0.000237332,0.000185253,1.07E-05
4.34E-05,1.02E-05,3.56E-05,1.70E-05
6.81E-06,0.000124019,0.000138562,0.000348679
1.16E-05,0.000113892,0.000102423,0.000134955
6.09E-05,4.81E-05,0.00054814,4.71E-05
0.000155457,2.96E-06,4.57E-05,0.000418818
1.11E-05,0.000165602,7.66E-07,0.000426574
0.000259376,0.000399379,1.84E-05,0.000297279
3.45E-05,0.000493417,0.000249233,0.003794064
0.000223826,6.17E-05,0.000139186,3.81E-05
4.57E-05,5.59E-05,7.50E-05,2.63E-05
3.34E-05,0.000326116,6.32E-05,0.000160991
4.83E-05,0.000132563,0.000161405,0.000106862
0.000509898,2.31E-05,0.000180783,0.001112475
1.17E-05,0.000192727,6.82E-05,0.000133346
0.000232093,0.00021194,1.02E-06,4.98E-05
4.46E-06,2.87E-05,0.000384048,0.000816811
2.34E-05,0.000166469,0.000769682,0.000333554
0.000193585,4.84E-05,1.05E-05,0.000273615
2.03E-05,0.000143835,1.34E-05,0.000455567
0.0001255,0.000316575,0.000405983,0.000499875
1.34E-05,0.000130983,0.000136003,0.000666239
2.85E-05,0.000192043,0.000334354,0.002703727
0.000208281,8.81E-05,9.19E-06,0.000446458
3.39E-05,0.000169226,5.86E-05,0.000123692
2.66E-05,0.000300105,5.54E-05,0.000542305
3.48E-05,2.46E-05,0.000150735,0.000201726
0.000593271,0.000820087,1.59E-05,7.53E-05
0.000210181,9.92E-05,7.82E-06,0.002362033
9.63E-05,0.000101535,0.000435474,2.49E-05
0.000102268,0.000426234,0.00012297,0.000253631
0.00017797,0.000127351,3.82E-05,0.000452234
1.86E-06,0.000471054,0.000356918,0.000581981
2.16E-06,3.01E-05,5.13E-05,2.70E-05
4.35E-05,0.000117543,2.95E-05,0.000172602
4.91E-06,9.96E-05,1.35E-05,0.000304467
0.000328018,4.55E-05,0.000240344,0.002911816
0.000206072,5.50E-05,1.21E-05,1.54E-05
2.31E-05,1.49E-05,7.50E-05,0.000148979
6.73E-06,3.68E-06,0.000189089,0.000104501
2.03E-05,4.61E-05,0.000122262,0.000775059
9.86E-05,4.42E-05,1.42E-05,0.000473431
8.33E-05,0.000335067,9.50E-05,0.001011437
8.27E-05,7.59E-05,0.000456153,7.05E-05
0.000152178,0.000131746,2.88E-05,0.000506956
0.00012058,1.24E-05,9.35E-06,0.000427566
0.000940134,4.75E-05,0.00023863,0.000154893
0.0002822,3.96E-05,2.14E-05,4.73E-05
0.00014333,1.41E-05,0.000564883,0.000241243
6.34E-05,0.000167865,0.000166283,0.000239043
5.54E-05,6.58E-05,8.23E-05,1.04E-06
5.78E-05,0.000239064,0.000111303,3.17E-05
3.27E-06,2.55E-05,1.21E-05,7.37E-05
0.000381344,3.79E-05,0.000276242,0.000186882
2.56E-05,0.000220377,8.33E-05,5.54E-05
0.000260551,2.15E-05,4.73E-05,2.62E-05
0.000102987,7.16E-06,3.61E-05,0.001950201
0.00044995,1.38E-05,1.02E-05,0.003216084
0.000107364,0.000108143,0.000188976,7.55E-05
2.60E-05,1.34E-05,3.44E-05,0.000503819
0.000176907,6.29E-05,8.77E-06,0.000622126
0.000101507,8.13E-05,9.97E-05,0.000354251
0.000412167,0.000187521,1.39E-05,3.15E-06
2.18E-05,1.90E-05,3.26E-06,0.00050547
4.46E-05,0.000169697,0.000245858,6.67E-06
2.31E-05,0.000122669,2.23E-05,0.000360654
6.30E-05,0.000584075,2.25E-05,6.28E-05
0.000171441,6.73E-05,1.24E-05,0.000239099
0.000735432,1.03E-05,0.000336821,0.000101333
0.000207578,7.52E-05,2.83E-05,0.00044603
7.41E-06,0.000118502,1.05E-05,0.000269719
0.000287583,2.38E-05,0.000426256,0.000256688
3.16E-06,0.000160244,1.10E-05,0.000139857
9.21E-05,1.32E-05,6.60E-06,0.003724161
0.000684005,4.51E-05,0.00014752,0.000788891
0.000117956,0.000129302,5.71E-05,1.59E-05
0.000431245,7.61E-05,6.09E-06,6.21E-05
0.000143704,1.21E-05,1.22E-05,0.000622445
0.000101896,0.00010355,0.000805231,0.000164127
6.58E-05,3.79E-05,0.000166431,0.000329017
0.000187846,2.96E-05,3.00E-05,2.98E-05
8.19E-06,0.000152697,0.00148556,7.66E-05
2.19E-05,0.000140821,0.000190271,0.000576762
2.56E-05,2.86E-05,0.000223074,7.21E-05
0.000223393,5.55E-05,7.09E-05,0.000274579
0.000140064,0.000118202,0.000158835,0.001302884
2.81E-05,7.44E-05,4.90E-05,6.77E-05
0.000226764,2.09E-05,2.29E-05,0.000630581
0.000268347,0.00019007,0.000607941,0.000985386
1.45E-05,5.78E-05,0.000321885,0.000776827
0.000118237,9.86E-05,6.77E-05,1.80E-05
7.73E-07,4.90E-06,0.000114009,0.000538087
1.19E-06,6.35E-06,4.65E-05,0.000219466
0.000340482,3.87E-05,2.24E-05,6.40E-05
0.000144086,0.00025718,6.64E-05,0.000393303
8.07E-05,2.62E-05,0.000327254,0.000330004
3.54E-05,5.94E-05,7.93E-05,0.000409023
1.41E-05,0.000149474,5.45E-05,0.000140175
3.66E-05,9.42E-05,0.000891884,5.12E-06
5.41E-05,4.56E-05,7.05E-05,0.000132182
7.34E-05,3.09E-05,0.000116134,0.000284318
0.000470602,0.000146742,7.49E-05,0.000539922
0.000132925,0.000109431,0.000130352,0.000347492
8.24E-05,0.000418861,0.000117686,0.000996406
