pbs.norovirus.ir,tsb.norovirus.ir,fbs.norovirus.ir,astm.norovirus.ir
0.000422718,0.001160748,0.000333106,0.003632093
0.000153331,0.001088328,0.000109511,0.000228382
0.00015449,4.11E-05,0.000181203,0.002082688
0.000403056,0.000105278,0.000147604,0.000174465
0.000316412,1.87E-05,0.00019416,0.000996405
8.40E-05,5.49E-05,2.50E-05,0.000321989
0.0011893,0.000266696,0.001422871,0.001162646
0.000267577,3.44E-05,0.001133245,0.000469381
0.000246835,0.005753071,9.35E-05,0.000406842
0.000439938,0.006879913,0.000227466,0.001920752
0.000238826,1.12E-05,0.000637453,0.001168312
0.00056178,0.00020016,0.000116407,0.00363786
0.000466737,0.005551749,0.000233646,0.000523111
0.000173603,0.000114993,1.39E-05,0.002697821
0.000795103,0.000178113,8.82E-05,0.000798056
7.16E-05,0.00019491,0.001066917,0.000161817
5.65E-05,0.0038808,0.00026417,5.26E-05
6.43E-05,0.001608562,0.000543215,0.000673604
0.004519405,0.000144682,0.001511939,0.003768174
0.000899295,0.000196701,0.000475378,0.003026003
0.000132016,0.000118123,0.000343386,0.000358596
0.000169175,0.00081262,1.89E-05,0.001096108
0.000201153,0.001303103,1.64E-06,6.26E-05
4.31E-05,0.0002542,2.33E-07,0.002273963
0.000567026,4.99E-05,0.000180316,0.000281883
4.69E-05,0.000631345,3.19E-05,0.002739193
0.000156534,4.02E-05,5.54E-05,1.77E-05
0.000458386,0.000671233,0.001917907,7.24E-05
0.0003392,0.000225741,9.89E-05,0.003199763
0.000194544,0.000465761,0.000130201,0.000953513
0.000142454,0.000195796,0.001289906,0.000267212
0.000616199,0.000174254,0.000845149,0.001806503
0.00031169,0.000406432,0.000158486,0.001607237
0.000513205,3.33E-05,0.000380698,0.000259322
0.000290629,0.000914054,0.000659737,0.001214596
8.97E-05,0.000281256,0.000559786,0.000302802
0.00021115,0.003236449,0.001090914,0.0028423
0.000104161,6.96E-05,0.000637567,0.001532609
0.000472067,0.000180266,0.00045997,0.000286767
0.001878166,0.000204326,0.000499035,9.45E-05
0.001114049,0.000424825,0.001083347,0.002620566
0.001087126,0.000486986,1.57E-05,0.000913771
0.000283816,0.000311172,0.001368275,0.001995613
6.48E-05,0.000243012,0.009891586,0.000281854
0.000361824,0.00136874,0.00036165,7.58E-05
8.89E-05,0.00018268,0.000363545,0.001717687
0.000623037,0.000443421,0.000566647,0.001320369
0.00040934,8.14E-05,0.000148416,0.000355321
0.000870333,0.000565568,2.18E-05,0.000441132
0.000785591,0.000826056,0.000180781,0.00486861
0.001133528,4.61E-05,9.66E-05,0.000134352
8.81E-05,0.000185289,7.49E-05,0.00055289
0.00266874,0.000131852,0.000628081,0.000384885
0.000292296,0.000123788,0.00061948,0.000210968
0.00060006,9.48E-05,0.001691083,5.51E-05
0.000313189,0.001544602,0.000116004,0.000366069
0.00128525,2.06E-05,0.001376828,0.000451609
9.14E-05,0.004860401,3.72E-05,0.003464772
0.000125535,8.33E-05,5.11E-05,0.001429345
5.27E-05,0.000443517,0.000478961,0.000926847
0.000914292,0.000104048,0.000207526,0.000623354
6.16E-05,0.000945819,9.58E-05,6.66E-05
0.00046197,0.000607593,1.66E-05,2.46E-06
0.000322524,5.11E-06,3.48E-05,0.000238124
0.000275477,1.14E-05,3.66E-05,0.000586573
4.00E-05,0.000731288,0.000176813,0.004329793
0.000117274,0.000338721,0.001725121,0.001704319
0.000356087,0.00041191,4.15E-05,0.000931027
3.59E-05,0.001056968,0.000121459,0.000279073
0.000600966,0.00015949,0.000105903,0.000464846
0.000114283,0.000495721,6.04E-05,0.000264483
6.82E-05,5.40E-05,0.000350759,0.000231432
0.000430212,0.000128415,3.75E-05,0.000168677
0.001079688,0.004923561,1.53E-05,0.002731161
0.000497507,0.004515288,0.000648084,0.000487681
0.000109818,0.000316836,5.39E-05,0.001952372
0.000240182,0.001383581,0.000186685,0.000108399
0.000592347,2.35E-05,0.000285076,0.000428546
0.000129798,0.000202873,0.001189127,0.000883554
0.001668727,0.00026487,0.000396057,0.003457308
0.000256723,0.000342629,6.23E-05,0.000248827
9.73E-05,0.000237587,0.00011079,0.001042107
0.001396714,0.002855035,7.78E-05,0.004422616
0.000659107,0.001204495,0.000110693,0.000106193
0.001059625,3.66E-05,0.000224243,0.001961777
0.001030894,0.002619521,1.22E-05,0.000236936
9.04E-05,3.40E-05,3.95E-05,0.000231732
0.000333524,0.001204458,0.000430779,0.000118884
0.000447011,0.000679799,0.001388929,0.001225474
0.000750675,0.000662835,0.00042379,0.001040987
0.004204263,0.000272925,0.000587316,4.58E-05
7.66E-05,0.000300152,0.000284496,0.00035074
9.97E-05,0.000163559,3.54E-05,0.00101626
0.000365979,3.84E-06,0.001632624,0.00180083
0.000252193,0.000514887,3.22E-05,0.001113734
7.85E-05,0.00067418,0.000119995,0.000483699
0.001151234,0.000845841,0.000226805,0.009813848
6.11E-05,0.000948388,0.00034213,0.001165898
7.04E-05,0.00023672,0.000102371,0.00074505
6.77E-05,0.000613882,0.000524812,0.000446034
0.000408836,2.22E-05,0.000361306,0.000298356
4.54E-05,0.000557658,0.000510416,0.004013635
0.000652348,2.83E-05,1.23E-05,0.000612358
0.00027235,0.000247588,8.98E-05,0.000208306
0.000660572,0.000205095,9.97E-05,0.001020769
0.000589657,0.000122402,3.55E-05,0.002118854
0.000141619,0.000405834,8.55E-05,0.001051097
6.35E-05,0.002372846,4.62E-05,0.001291889
0.00021067,0.000237219,0.000366888,0.00134002
0.00053721,0.000204331,0.000134868,0.001427617
0.000354948,7.83E-05,0.000131912,0.002370915
0.000624772,4.44E-05,0.000167262,0.000620322
0.001313191,0.001333351,9.11E-05,2.48E-05
0.000462072,3.89E-05,0.000734532,0.000138853
0.000315976,0.000154535,0.000577909,0.002037282
3.11E-05,4.34E-06,7.47E-06,5.38E-05
0.000209198,0.001199244,0.000193503,0.001736137
0.000207259,0.000500005,8.28E-06,0.001509307
0.000247793,5.42E-05,3.02E-05,0.002215949
0.001004465,0.000213777,0.000602991,0.000346853
0.000116931,0.000194202,7.78E-05,8.01E-05
0.000449182,0.006083785,0.000375718,0.000729953
0.000136987,0.000291943,0.000283499,0.00209439
0.000620896,2.34E-05,7.29E-05,0.000206931
0.000911819,0.000727491,0.000256931,0.001368869
0.000931346,0.001551932,0.000543432,0.004640884
0.000204753,2.51E-05,3.76E-05,0.000227679
0.000281598,0.000781097,0.00022861,0.002068153
0.00094937,4.46E-05,0.001273112,0.000263716
0.000294287,0.000154264,0.00283112,0.011211193
0.00044427,0.00334458,0.000243582,0.002084165
0.000102825,0.000615111,0.000530102,0.000461
0.000164896,0.000705503,6.80E-05,0.001016372
0.000128368,8.76E-05,2.93E-05,0.008183422
2.73E-06,0.00056899,0.00062267,0.000343181
0.000168496,0.000537842,0.000404958,0.000954573
0.000623831,0.000680492,0.000659302,0.002225592
0.000120066,2.88E-05,0.000146457,0.000470675
0.000379627,0.000165127,0.000167232,0.004821472
4.98E-05,0.000728611,0.000463147,0.001402206
0.00105424,4.87E-06,0.000159217,0.003235397
3.88E-05,0.000229583,0.000946205,0.007233856
0.000193711,0.00023696,0.002014522,0.000304102
0.001226543,0.000220433,0.000381093,0.000330544
0.000426765,0.000251593,0.000165663,0.000402457
0.000344181,0.000418825,0.00025454,0.000986906
0.001233585,4.23E-05,0.000725094,0.001302846
0.000337313,9.80E-05,0.000188051,0.001576944
0.002798658,0.000159555,0.003377202,0.000474558
0.000149101,0.000127717,0.000193242,0.003209782
0.003554103,2.11E-05,0.001015266,0.002125039
4.02E-05,0.000357091,0.000781556,0.000203144
0.000472324,0.001591819,0.001166979,0.00033231
0.002667164,0.000208606,0.000111474,0.000408339
0.000257688,0.000604295,2.92E-05,0.001047271
0.000728008,0.000714757,1.74E-05,0.002262724
0.007179911,2.74E-05,2.28E-05,0.004419547
0.0004536,0.000352359,0.001695296,0.000557251
0.000163899,0.000737539,0.001166317,1.99E-05
0.000855005,0.000187018,0.000489869,8.75E-05
0.000508926,0.000134666,0.000211018,0.000651606
0.000308607,0.000439972,0.000362887,0.000468376
0.000993894,0.000188734,0.000171968,1.53E-05
0.000307349,0.000155372,0.000476799,0.00220752
0.000334185,0.000437566,0.000373123,0.004878854
8.09E-05,0.000173711,0.000859401,0.007355377
8.10E-05,0.004689348,0.000608699,0.002321608
0.00030948,0.000746646,4.99E-05,0.000380036
0.000574852,0.000966432,0.000389454,6.06E-05
8.20E-05,0.000299883,0.000105178,3.46E-05
7.43E-05,5.93E-05,9.33E-05,4.97E-06
0.001119572,0.000336533,0.000284884,0.000264596
0.000319844,0.000931269,0.000308628,0.002453092
0.000279326,0.000150904,0.00027368,2.96E-05
2.19E-05,0.00025251,0.000100298,0.000399047
0.00012234,0.001490929,0.001009393,0.001158083
0.000322611,0.000580476,0.000487431,0.000270323
0.000391125,0.000666123,4.23E-05,0.000295263
0.000384573,0.004550875,0.000197748,0.005922787
0.000103465,0.000274411,0.000901954,0.002217809
0.000234848,0.004426133,0.00011528,0.000727978
0.000547916,0.000297868,0.000138147,0.002035015
0.000125759,2.69E-05,0.000301665,0.002779064
0.00034388,0.000865108,0.001515606,0.000223631
0.000114851,0.001411629,1.66E-05,0.001201063
9.39E-05,2.86E-06,0.001278697,0.002128091
0.000160514,0.000212688,0.000369022,0.006157372
0.000728347,0.004636788,0.000435292,0.001076486
0.00279997,8.69E-05,0.00038692,0.002053453
8.34E-05,0.002059038,4.23E-05,0.002098646
0.000379852,0.002620362,3.29E-05,0.001990059
0.001887172,0.001179452,6.03E-05,0.00221247
0.000395064,0.000455466,0.000909557,0.004543514
0.001671996,0.001030749,0.000223227,0.000504906
0.000119003,0.000156179,6.41E-06,0.00066135
0.000482688,5.38E-05,0.000355346,0.000222627
6.99E-05,0.000282861,9.37E-05,0.001510165
0.000702109,8.91E-05,9.97E-05,0.000372239
0.002915319,0.000681933,9.15E-05,0.000395804
9.07E-05,6.99E-05,7.25E-05,0.001542633
0.000893991,1.75E-05,0.000820872,8.02E-05
0.000242965,9.95E-05,1.43E-05,0.00023798
0.000155427,0.000145794,9.00E-05,0.000322705
5.92E-05,0.001548875,0.000115916,0.003120917
0.000335887,4.20E-05,9.41E-05,0.000173553
0.000235401,0.00018721,3.82E-05,0.002089703
0.000284377,0.000696666,0.001454802,0.000786221
1.88E-05,0.000224798,2.05E-05,0.003541995
0.000242246,0.006464706,0.00013176,0.005086564
0.000247258,0.000623905,8.64E-05,0.000115777
0.000281482,0.000273201,0.001010843,0.000696469
0.000192303,5.71E-06,0.000226538,0.000174096
0.000818486,1.20E-05,0.000317472,0.000378243
0.000894668,0.000203023,0.000180994,0.001183605
0.000211296,3.40E-06,0.000732992,0.000293056
0.000949016,0.004666737,1.09E-05,0.000143896
0.00049605,0.000414037,0.00078262,0.000812607
0.000489994,6.18E-05,0.000612686,0.000236844
0.000427228,0.003357535,0.000137983,0.003515511
0.000284997,0.000335048,0.000490521,0.000799985
0.000136113,8.96E-05,3.83E-05,1.31E-05
0.000271508,5.03E-05,0.000125999,0.00067461
0.003149941,0.000401507,0.004529786,0.001055031
0.000668622,8.02E-05,8.94E-05,0.000306441
6.54E-05,0.000369882,0.000948503,0.000940827
0.001016849,4.61E-05,8.29E-05,0.000880698
0.000149963,3.02E-05,0.000644893,0.001253379
0.000112655,0.000983659,0.000700411,8.26E-05
0.000638317,0.000358132,2.96E-05,0.000655972
1.75E-05,0.000534708,0.000189802,0.001795675
0.000121864,4.34E-05,0.000955249,0.000103705
0.000376664,0.0007859,0.00034591,0.00017239
0.000678631,0.000724976,0.00033343,0.002414698
1.05E-05,0.003480606,0.000227446,0.000348588
3.97E-05,0.000246205,0.000144417,0.000264826
0.000197303,0.001235974,0.0004296,0.000942548
0.000449696,0.00152797,1.41E-05,0.000240342
0.000269778,0.000348722,0.000168784,0.004292776
0.000164105,0.001324854,0.000143357,0.000403129
0.00011473,6.80E-05,0.00147405,5.42E-05
0.000124065,0.00125398,0.00017805,0.000150365
0.001866229,0.000126396,0.000596331,0.000522369
0.000632349,0.001005046,0.000200668,0.00019182
0.000142928,0.002213189,0.000141682,0.004392683
0.00021619,8.18E-05,0.000375405,0.000600193
3.58E-05,0.000355806,2.29E-05,0.002078139
0.001977934,5.08E-05,8.02E-05,0.002069436
0.000235652,0.000133552,0.000940998,8.79E-05
0.000140223,0.000514975,0.003196005,0.001070412
0.000380108,0.000307361,0.000130779,7.37E-05
0.000719318,5.69E-05,0.000173213,6.72E-05
0.000174215,0.000900953,0.000445853,4.39E-05
0.000793165,6.47E-05,0.000685964,0.006841104
0.000584964,0.000283817,3.85E-05,0.004205464
9.56E-05,0.000101761,0.000312448,0.001391153
0.000734766,0.000207533,0.000462663,0.003268745
0.00023908,1.79E-05,0.001172699,0.001677618
6.10E-05,0.000481516,0.000381485,0.00034592
6.83E-05,0.000191242,0.000294097,0.000133805
0.000528269,0.00440964,0.001297487,0.001354182
7.23E-06,0.000181078,0.000271819,0.000394959
0.000453657,0.000708014,0.000203587,0.001589729
0.000215234,0.002071118,0.000811269,0.002268791
0.000337132,0.000109794,0.001028967,0.000576421
0.000421699,0.000111442,0.000476581,0.000494231
0.000536825,0.001557481,0.000259373,9.89E-05
8.58E-05,0.000458218,0.000303584,0.000230799
0.000157607,4.15E-05,0.000266834,0.000251413
0.000340297,3.88E-05,1.24E-05,0.001120433
0.002681532,2.15E-05,0.000252003,0.001388589
0.000430086,0.000361068,8.87E-05,0.000393639
0.000249816,1.48E-05,0.000145841,0.008000351
0.000112283,0.000114288,0.000200062,0.000164823
3.25E-05,0.000439503,3.39E-05,0.000217165
0.000443347,0.000382186,0.00031533,0.001395384
0.000633041,1.14E-05,0.00119962,5.56E-05
0.000742047,0.000897522,0.000833493,0.000215384
0.003890775,3.43E-05,7.79E-05,0.000837069
0.001510964,0.000723946,0.000268452,0.00077745
0.000565937,0.001302975,5.69E-07,0.001514417
0.000979124,0.000380659,0.000180276,0.000336448
0.004185636,0.000156678,0.000335684,0.000286336
0.001083512,7.00E-05,0.000476585,0.000743291
0.000166172,6.74E-05,4.32E-05,8.66E-05
0.000245059,0.000347858,0.00015171,0.000274648
0.000636202,6.71E-06,0.001653517,0.005454201
0.003019243,0.000602449,0.000154631,0.00060889
0.00048538,0.000213445,0.000551063,0.00056419
0.000272483,0.000578935,4.08E-05,0.007264246
0.00053599,1.24E-06,0.000234168,0.000557171
0.000175247,0.000218787,0.000203693,0.001762158
0.000677056,5.35E-05,0.001209065,0.00229227
9.92E-05,4.99E-06,0.000383336,2.16E-05
7.40E-05,0.000943132,0.000296898,0.00082964
0.002323741,0.000362532,0.000752784,0.000195208
0.000168455,0.000851377,0.001225015,0.000209441
0.000647134,0.000348091,1.50E-05,0.00053432
7.02E-05,0.001120878,0.000159722,0.000100616
7.68E-05,0.001402588,0.000353651,0.006199648
0.000239503,0.000384043,0.000203254,0.000306895
0.000332234,0.000282354,0.000116854,0.001330165
0.000350226,0.000877169,0.001077541,0.001544793
0.000262121,2.89E-05,0.000143977,0.00025668
0.000586363,0.000284173,7.73E-05,0.001748675
0.00061151,0.000100612,0.000156439,0.000139589
0.002326262,6.14E-05,0.000496972,0.000580674
0.001537753,0.000662977,0.00116161,9.40E-05
0.001320383,0.001019111,4.11E-06,0.003764523
0.000253259,0.000981472,0.001039197,0.001734543
0.000109734,0.000510644,1.84E-05,0.000201601
0.004619425,0.001708901,0.000581673,0.00084975
0.001632324,1.69E-05,9.42E-05,0.007760153
0.000562883,3.66E-06,0.0004231,0.001418039
0.000249945,0.000162867,0.000428827,0.000675845
0.000301139,4.32E-05,0.000202103,0.000922642
2.48E-05,0.000347596,7.20E-05,0.00032366
0.000404276,0.000137961,8.03E-05,0.003670928
0.000147345,0.000153109,0.000192695,0.000715515
0.000443647,0.000325671,7.42E-05,0.000189062
0.000199849,0.001587167,0.000195699,0.002453321
0.001268715,0.000310102,0.000157589,0.001059649
0.000759632,9.93E-06,0.000190612,0.000429718
0.00052681,0.001039665,0.002844798,0.001161133
0.000958622,3.84E-05,1.37E-05,0.000167702
0.000477193,7.07E-05,0.000215556,2.37E-05
0.000229917,0.001716028,4.62E-05,0.000299576
0.000141524,0.000523264,0.00067049,0.004778939
0.002529276,0.000356822,0.00035045,0.000764192
0.000848999,0.000172829,0.001018779,0.000716892
4.82E-05,0.005079796,7.39E-05,2.44E-05
0.000279227,0.000272329,0.000239785,0.000337764
0.000146974,0.000127046,1.53E-07,0.000251336
0.000635039,0.00010424,8.46E-05,0.003922331
0.000101977,0.00070784,0.000383579,0.007118391
0.001580013,5.94E-06,0.000201764,0.000697052
0.001301488,0.000486257,6.72E-06,0.000288511
0.000803011,0.000520384,0.000115547,0.002049201
0.000990301,0.001126594,0.000300952,0.000332643
4.89E-05,5.89E-05,7.96E-06,8.38E-05
0.000728854,0.000230274,0.000306731,0.000429765
0.000318486,0.000145309,0.001562023,0.002187997
0.000319574,0.000473458,4.42E-05,0.001563706
0.000206827,0.001061349,5.33E-05,0.000180566
0.003157279,0.000297594,9.96E-06,0.001193403
4.12E-07,1.16E-05,0.000321098,0.000563206
0.000600193,0.000735991,0.001213832,0.003058371
0.000218808,0.000266459,4.91E-05,0.001000584
8.58E-05,8.14E-05,0.000286541,0.000632191
0.000976924,7.31E-05,0.000101698,0.000394774
0.000468169,8.01E-05,0.001341869,0.001612448
0.000182106,0.000286496,0.000571317,0.000977149
0.000153712,0.000309175,0.000662507,0.001671071
0.00013078,0.000983734,0.000467041,0.000365856
0.000154504,0.001865809,2.81E-05,0.000744422
6.11E-05,0.001061285,0.00062848,0.00172894
0.001914721,0.000386619,0.000341522,0.000207861
0.000709512,2.42E-05,0.000272605,0.000226668
0.001129829,0.000154287,0.000111415,0.003172218
2.10E-05,9.78E-05,0.001185766,0.000228641
0.000216882,0.000983575,5.40E-05,0.000310033
0.000394253,0.000488618,0.000258111,0.003933998
0.00038579,0.00026941,9.05E-05,8.69E-06
0.000285339,0.000547257,8.76E-05,0.002236483
0.000187937,0.000101852,0.000179211,0.000107631
0.0003886,7.57E-05,4.94E-05,0.001942668
4.13E-05,0.000181479,0.000920057,5.57E-05
0.001179232,3.55E-05,0.000139269,0.001915554
0.000242382,0.003397047,1.48E-05,5.62E-05
0.001348541,0.004637527,0.00044668,0.000704804
0.000193418,0.000115523,0.001710001,0.001181513
0.000854643,3.79E-05,2.51E-05,0.000229274
0.000118212,0.000681267,0.001506795,0.001249438
3.28E-05,0.000281582,0.00095451,0.000215126
0.00013098,0.000864982,0.000441969,0.003306847
6.99E-05,0.000174247,8.67E-05,0.000152383
0.000127383,0.000173074,0.000113998,3.78E-05
0.001066871,0.000286242,4.07E-06,0.00037023
7.45E-05,3.43E-05,0.000440762,0.000102225
0.001929151,0.000431377,0.000194827,0.001072022
7.78E-05,0.000245861,8.75E-05,0.001619935
0.000701786,0.006188214,0.000127746,0.000961792
0.000585456,8.79E-05,0.000829527,0.000335151
0.000208765,0.000316402,0.000360439,0.000235378
0.000819381,0.000536704,6.03E-05,0.000187508
0.000245191,0.000211191,0.000102393,0.00279022
0.001317392,8.99E-05,0.001272073,0.007963474
9.83E-05,7.70E-05,6.57E-05,0.000199483
9.12E-05,0.000182331,0.001038765,0.005918529
0.000787265,0.000622268,0.00035485,0.000395878
0.00014558,0.000311501,0.000207493,0.000768717
0.001180772,0.000513206,0.000542191,0.001319458
0.000316155,0.000265275,0.00029391,0.00163454
0.001436475,1.88E-05,6.43E-05,0.000198451
0.000319282,0.005121387,3.36E-05,0.001735534
0.000281259,6.25E-06,0.000169887,0.000797497
0.000476271,0.000744937,0.000249959,0.000267899
0.000428462,0.001071587,8.70E-05,0.00066379
0.000270861,0.000512097,1.32E-05,0.000870195
0.000803047,0.000170835,0.000281835,8.01E-05
0.00046999,0.00058855,0.000720477,0.001997774
0.000421892,0.000401092,0.000131554,0.000696618
0.000608907,0.000156764,0.003519981,0.000530126
0.000196036,6.26E-05,1.73E-05,0.000755456
0.00042736,0.000121128,0.000514991,0.002192652
2.29E-05,0.003327405,0.000167574,0.000228499
0.00082131,0.000173705,0.000735688,9.24E-05
0.00067702,0.002427285,0.00042349,0.006551015
0.003301022,0.000438117,0.000221989,9.14E-05
0.002757537,0.001074822,0.000146551,2.76E-05
0.00011278,0.001221286,0.000287126,0.000194492
0.001097291,0.000999647,2.59E-05,0.000404566
0.00032607,0.001220342,7.75E-05,0.003418628
7.59E-05,0.000536198,4.73E-06,0.000656017
6.41E-06,0.000605695,0.000464481,0.00063453
1.88E-05,0.000389278,0.000725214,0.000746332
0.000319582,0.000114178,0.000340535,0.004399545
0.000173061,0.000229866,0.000152403,0.000332332
5.48E-05,0.001085896,4.12E-05,0.00073458
0.000982466,0.000165561,0.001153495,0.001863463
0.000138352,0.000187066,5.14E-05,0.000794414
0.002713959,0.00056444,0.002297362,0.000922363
0.001177433,0.000133169,0.000452101,0.000929444
0.002963817,2.68E-05,0.000941982,0.004632682
9.02E-05,0.000154753,5.17E-05,0.00286141
5.51E-05,0.000132762,0.000561754,0.00530035
0.000130083,2.86E-05,6.42E-08,0.000954401
8.59E-05,6.73E-05,0.00010265,0.00025272
0.000608383,0.000982425,4.17E-05,0.000672693
0.000104806,0.000198761,0.000332835,0.000491101
0.001586283,1.59E-05,0.000186247,0.025858728
0.000272227,0.001947968,4.02E-05,0.0003683
0.000646451,0.001039099,0.000217272,0.001008376
6.54E-05,0.000191345,1.58E-05,0.0001595
8.94E-05,7.24E-05,0.000216275,0.000560798
0.000133423,0.000141468,4.84E-05,0.003155506
0.005764464,0.000429727,0.000998384,0.001306914
0.000488774,0.000284492,0.001045912,8.64E-05
0.000438451,3.09E-05,0.000270236,0.000503072
0.000228539,4.94E-06,0.000192878,0.002578185
8.45E-05,0.001586608,0.000501461,0.002895282
0.000221168,2.13E-05,0.000288571,0.000201177
0.000171792,0.00168304,0.000116767,0.000361387
0.000248554,0.000755542,0.003060808,0.000990831
0.000348777,5.13E-05,0.000329496,0.001400797
0.000563378,4.20E-05,0.001613236,0.001223371
0.000162816,0.001034415,2.57E-05,0.000244825
0.000451017,0.000325728,5.13E-05,0.001646114
0.001421081,0.000413671,0.000436287,0.000312771
0.000408603,0.00021936,0.000512349,0.000629588
0.000456926,0.00214093,0.000276873,0.00099926
0.000896306,0.000183064,6.97E-05,0.000880607
0.002077593,0.000452502,0.000857386,0.00019412
0.000413162,0.000429245,4.09E-05,0.003758098
0.000225611,2.34E-06,0.000989356,0.000103521
0.000328644,1.69E-05,0.00118692,0.002497159
4.13E-05,0.00091695,2.10E-05,0.005301367
0.000116363,0.00029589,0.000189974,0.00511592
0.002963071,0.000473233,0.000185384,0.00131144
0.000710215,0.000282887,3.48E-05,0.000387922
1.93E-05,3.16E-06,0.00015282,0.000482886
0.001685981,0.000171697,0.000292876,0.002260223
0.000336255,0.001483379,9.27E-05,0.000157764
0.000245239,0.000413465,0.000508725,0.005156981
0.000489485,3.87E-06,0.001123712,0.002820743
0.003265392,0.000167514,0.000514598,0.019483179
0.001544655,7.51E-05,0.00024275,0.002690453
0.001459662,0.000466892,0.000341547,0.00184675
0.000986931,0.000417686,0.000191874,0.004823506
0.000133626,0.000777816,0.000721402,0.003876991
0.00040204,0.000848335,0.00048361,0.001009506
0.000365235,0.00126555,0.001230452,0.001389692
0.000202538,0.000406223,1.99E-05,0.002828079
3.32E-05,1.71E-05,0.002139326,0.001296366
0.000521627,0.000306744,0.000373596,9.71E-05
0.000694408,0.001889249,0.000129771,0.00117509
0.000341749,0.000123279,0.000310314,0.000240115
0.000322977,8.37E-05,0.000924927,0.000866972
0.000195677,0.000637496,0.002337984,0.002732009
0.001091649,0.000730435,0.000265963,0.003387996
4.93E-05,4.53E-05,0.000115469,0.001571891
4.13E-05,0.000407561,6.04E-05,0.002354978
0.004138162,0.000285454,0.000463133,0.004031205
2.44E-05,0.000774903,0.000136767,0.005698802
0.000205512,0.00786477,6.60E-05,0.001127839
0.00026686,0.000629188,0.000166093,0.003749121
0.001181305,0.000924869,0.000593411,0.007510027
0.000989438,0.000449634,0.000250922,0.001011873
0.000296447,0.000665923,0.002749505,0.000395091
0.000545682,3.99E-05,2.22E-05,0.000336847
0.000509743,0.001235413,3.02E-05,0.000458112
0.000554556,5.22E-05,2.90E-05,0.000135295
0.001586273,0.000971538,9.04E-05,9.41E-05
3.76E-06,0.0001445,8.09E-05,0.001169462
0.000124382,5.59E-05,4.45E-05,3.19E-05
0.000510474,0.003139065,0.000447264,0.000396052
0.000232527,0.000483856,0.00076234,0.000429018
0.000689977,0.000160051,0.001482677,1.19E-05
0.001530727,0.001182501,0.000564614,0.00041942
0.000909097,0.00047673,0.000245481,0.00027819
5.55E-05,0.000109104,0.000208057,0.000211074
0.000477684,0.001706688,1.68E-05,0.000346914
5.58E-05,0.000316401,0.000133786,0.000472775
0.000101299,0.000214054,0.000179776,0.000371252
8.64E-05,0.000295682,0.000463827,0.000138602
0.000121329,0.000137188,0.000432681,0.000168638
0.00042669,0.000273045,0.000564149,0.002212013
0.000591334,0.000136654,9.75E-05,0.000481619
0.000540093,1.78E-05,0.0001045,0.000281228
0.000126407,0.002390242,0.000477027,0.003539953
9.75E-05,0.001118521,0.000456835,9.07E-05
0.000982216,0.001181222,0.000181698,2.33E-05
0.001311626,0.002640135,0.000441223,0.000379533
6.07E-05,0.000792257,0.000106269,0.000230226
0.000500294,7.57E-05,0.000123085,0.001063077
0.000117267,0.000505347,0.000361188,4.36E-05
0.000347532,0.000586452,3.64E-05,0.000674281
0.000782938,2.63E-05,0.000330418,0.001326506
0.000617463,2.68E-05,4.76E-05,0.000479714
0.000447148,0.000206106,7.51E-05,0.002058272
0.000430973,0.000341162,0.000851108,0.00033555
0.000163528,4.83E-06,0.000357684,0.000545621
0.000430577,0.001724158,0.00019076,0.000338952
0.000121249,0.000218257,0.000136365,0.002280039
0.001142696,0.000383971,0.000219049,0.001738857
6.39E-05,1.21E-05,0.000224651,0.000679561
7.88E-05,8.64E-05,6.45E-06,0.001925616
0.001214152,3.11E-05,2.14E-05,0.000800714
0.002871539,0.000214536,1.27E-05,0.000108874
0.000216524,0.001132624,0.00014333,0.000252452
0.000302249,0.000618322,8.12E-05,0.000213918
0.000833508,0.002735176,0.000189603,0.001112785
0.000169995,0.001529035,0.000536653,0.002560992
0.000904007,0.000974338,0.000186262,9.81E-05
0.002009521,0.000132284,4.75E-05,0.000481823
2.09E-05,0.000214265,0.000989925,0.000806582
0.000606863,0.000184745,0.000808658,0.003693105
0.000856954,0.007542614,0.000380844,0.001934895
0.000854352,0.000284057,0.00067271,0.005346552
3.93E-05,0.000193938,0.000104444,0.000504738
0.000887982,4.72E-05,7.75E-05,0.000361009
0.000546701,0.001014827,0.000270234,0.000942962
0.003314651,0.00019012,0.000249732,0.001083399
0.000494229,9.66E-05,0.000955217,3.14E-05
0.000648467,4.33E-05,4.14E-05,0.000219702
0.000855945,0.000404412,0.000105815,0.001048051
0.000206183,0.000131905,0.000490795,0.001807341
0.002746221,3.29E-05,0.000250082,0.002625298
0.000396384,0.000477991,0.000391391,0.000246329
8.08E-05,7.57E-05,0.000185343,0.00148336
0.000279702,0.000104144,0.000445004,0.005729062
0.000232532,0.000498965,0.000106957,0.001895192
5.82E-05,6.16E-05,3.50E-05,0.005660419
0.000219788,6.86E-05,0.000200294,0.000691921
0.00049928,1.56E-05,0.001912978,0.000515126
0.001249838,0.000232231,2.15E-06,0.00015915
0.000351023,0.00017576,3.03E-05,0.00138438
0.000403042,0.001226692,5.60E-05,0.000455759
4.02E-05,0.000414493,3.23E-05,0.000921822
8.49E-05,6.71E-05,0.000202577,0.000686389
9.47E-05,0.000403555,8.94E-05,9.63E-05
0.000123563,0.000839429,3.45E-05,0.002075857
0.000689966,9.34E-05,0.0003534,0.001232865
